network,n_nodes,out_degree,weight_regime,reciprocity,mc_struct_mean,mc_struct_std,mc_null_random_mean,mc_null_random_std,mc_p_value,mc_cohens_d,mc_p_fmt,kr_struct_mean,kr_struct_std,kr_null_random_mean,kr_null_random_std,kr_p_value,kr_cohens_d,kr_p_fmt
HCP,64,10,adjusted_broad,0.2000,12.0670,1.4935,12.8934,1.7526,0.0000,-0.4826,<0.0001,7.9400,1.2068,8.5600,0.5973,0.0017,-0.6512,<0.01
HCP,64,10,adjusted_broad,0.3000,11.8120,1.7043,12.2505,1.8209,0.0005,-0.2433,<0.001,7.7800,1.3159,8.0800,0.7473,0.1684,-0.2804,0.168
HCP,64,10,adjusted_broad,0.4000,11.1364,1.8311,11.7962,1.8082,0.0000,-0.3641,<0.0001,7.4400,1.3291,7.8000,0.5441,0.0824,-0.3545,0.082
HCP,64,10,adjusted_broad,0.5000,11.4260,1.3543,11.1007,1.7233,0.0050,0.1951,<0.01,7.5400,1.1868,7.2720,0.5408,0.1535,0.2906,0.153
HCP,64,10,adjusted_broad,0.6000,11.3378,1.4089,10.7842,1.4605,0.0000,0.3813,<0.0001,7.4200,1.1505,7.1120,0.5094,0.0898,0.3462,0.090
HCP,64,10,adjusted_broad,0.7000,10.5958,1.5089,10.4688,1.5644,0.2390,0.0817,0.239,7.0000,1.2166,6.8400,0.5185,0.3991,0.1711,0.399
HCP,64,10,adjusted_broad,0.8000,9.8881,1.6566,10.2052,1.5576,0.0037,-0.2014,<0.01,6.5600,1.2516,6.7360,0.4955,0.3623,-0.1849,0.362
HCP,64,10,adjusted_broad,0.9000,9.8766,1.3843,9.6118,1.7040,0.0211,0.1600,<0.05,6.4400,1.0984,6.2760,0.4714,0.3392,0.1940,0.339
HCP,64,10,adjusted_broad,1.0000,8.7041,1.5310,8.6219,1.6485,0.4669,0.0505,0.467,5.6800,1.0477,5.6480,0.5270,0.8489,0.0386,0.849
HCP,128,6,binary,0.0000,10.8524,0.3007,11.9812,0.2254,0.0000,-4.7120,<0.0001,6.0000,0.0000,6.1440,0.1699,0.0000,-0.8476,<0.0001
HCP,128,6,binary,0.1000,10.6111,0.2854,11.8886,0.2201,0.0000,-5.5006,<0.0001,5.8800,0.3250,6.0640,0.1229,0.0003,-0.7490,<0.001
HCP,128,6,binary,0.2000,10.4456,0.2744,11.7686,0.2287,0.0000,-5.5855,<0.0001,5.8600,0.3470,6.0520,0.1432,0.0005,-0.7234,<0.001
HCP,128,6,binary,0.3000,10.3255,0.2629,11.6001,0.2285,0.0000,-5.4341,<0.0001,5.8200,0.3842,6.0200,0.0825,0.0006,-0.7198,<0.001
HCP,128,6,binary,0.4000,10.2022,0.2717,11.4584,0.2419,0.0000,-5.0833,<0.0001,5.7200,0.4490,5.9960,0.0937,0.0001,-0.8510,<0.0001
HCP,128,6,binary,0.5000,10.1107,0.2859,11.2964,0.2400,0.0000,-4.7767,<0.0001,5.6800,0.4665,5.9840,0.0784,0.0000,-0.9089,<0.0001
HCP,128,6,binary,0.6000,9.9996,0.2815,11.1390,0.2417,0.0000,-4.5803,<0.0001,5.5400,0.5370,5.9840,0.0674,0.0000,-1.1601,<0.0001
HCP,128,6,binary,0.7000,9.9310,0.2529,11.0116,0.2518,0.0000,-4.2877,<0.0001,5.5000,0.5000,5.9880,0.0475,0.0000,-1.3741,<0.0001
HCP,128,6,binary,0.8000,9.8999,0.2759,10.8763,0.2559,0.0000,-3.7651,<0.0001,5.5800,0.4936,5.9840,0.0543,0.0000,-1.1507,<0.0001
HCP,128,6,binary,0.9000,9.7116,0.3196,10.7229,0.2661,0.0000,-3.6675,<0.0001,5.3000,0.5000,5.9800,0.0721,0.0000,-1.9036,<0.0001
HCP,128,6,binary,1.0000,9.8084,0.2523,10.5723,0.2808,0.0000,-2.7652,<0.0001,5.6200,0.4854,5.9680,0.0733,0.0000,-1.0026,<0.0001
HCP,128,6,random_narrow,0.0000,11.4596,0.3083,12.6049,0.2503,0.0000,-4.3907,<0.0001,5.9800,0.1400,6.5760,0.2178,0.0000,-3.2557,<0.0001
HCP,128,6,random_narrow,0.1000,11.1591,0.3135,12.4543,0.2490,0.0000,-4.9655,<0.0001,5.9600,0.1960,6.5400,0.2236,0.0000,-2.7588,<0.0001
HCP,128,6,random_narrow,0.2000,10.9923,0.3282,12.3380,0.2485,0.0000,-5.1079,<0.0001,5.9800,0.1400,6.4120,0.2132,0.0000,-2.3953,<0.0001
HCP,128,6,random_narrow,0.3000,10.8408,0.2762,12.1729,0.2593,0.0000,-5.0800,<0.0001,5.9400,0.2375,6.2800,0.2040,0.0000,-1.5360,<0.0001
HCP,128,6,random_narrow,0.4000,10.6859,0.3198,12.0114,0.2648,0.0000,-4.8255,<0.0001,5.8200,0.3842,6.2320,0.1667,0.0000,-1.3913,<0.0001
HCP,128,6,random_narrow,0.5000,10.6071,0.2924,11.8454,0.2749,0.0000,-4.4561,<0.0001,5.9000,0.3000,6.1280,0.1733,0.0000,-0.9307,<0.0001
HCP,128,6,random_narrow,0.6000,10.4901,0.3045,11.7089,0.2692,0.0000,-4.4258,<0.0001,5.8400,0.3666,6.0800,0.1497,0.0001,-0.8571,<0.0001
HCP,128,6,random_narrow,0.7000,10.4278,0.2860,11.5576,0.2780,0.0000,-4.0439,<0.0001,5.7400,0.4386,6.0240,0.0950,0.0000,-0.8949,<0.0001
HCP,128,6,random_narrow,0.8000,10.3483,0.3055,11.4064,0.2803,0.0000,-3.7168,<0.0001,5.8200,0.3842,6.0120,0.1227,0.0012,-0.6733,<0.01
HCP,128,6,random_narrow,0.9000,10.1870,0.3028,11.2661,0.2903,0.0000,-3.6906,<0.0001,5.6800,0.4665,5.9880,0.0621,0.0000,-0.9256,<0.0001
HCP,128,6,random_narrow,1.0000,10.2712,0.3248,11.1015,0.2744,0.0000,-2.9296,<0.0001,5.7200,0.4490,5.9720,0.0801,0.0002,-0.7814,<0.001
HCP,128,6,random_broad,0.0000,15.9747,1.4049,17.5710,1.4690,0.0000,-1.0944,<0.0001,13.0600,2.1671,14.9200,1.1614,0.0000,-1.0698,<0.0001
HCP,128,6,random_broad,0.1000,15.5238,1.6758,16.8466,1.9709,0.0000,-0.6872,<0.0001,11.9200,1.9374,13.9600,1.1005,0.0000,-1.2948,<0.0001
HCP,128,6,random_broad,0.2000,14.9445,1.4315,16.2281,2.2964,0.0000,-0.5897,<0.0001,11.4600,1.5775,13.0560,1.3880,0.0000,-1.0742,<0.0001
HCP,128,6,random_broad,0.3000,14.1309,2.1533,15.4422,2.3316,0.0000,-0.5694,<0.0001,10.7400,2.5985,12.2840,1.1286,0.0002,-0.7707,<0.001
HCP,128,6,random_broad,0.4000,13.9898,1.6601,15.0125,2.4717,0.0000,-0.4341,<0.0001,10.3400,1.8505,11.8400,1.3078,0.0000,-0.9361,<0.0001
HCP,128,6,random_broad,0.5000,14.0490,1.9307,14.5388,2.3587,0.0021,-0.2136,<0.01,10.6800,2.1581,11.3440,1.2426,0.0650,-0.3771,0.065
HCP,128,6,random_broad,0.6000,13.0137,2.2539,13.8909,2.6195,0.0000,-0.3424,<0.0001,9.7600,2.4212,10.6240,1.1162,0.0255,-0.4583,<0.05
HCP,128,6,random_broad,0.7000,13.0569,2.0811,13.6297,2.2356,0.0002,-0.2591,<0.001,9.6000,2.2091,10.3640,1.0266,0.0305,-0.4435,<0.05
HCP,128,6,random_broad,0.8000,13.3491,1.8684,13.2051,2.2771,0.3485,0.0650,0.349,9.9000,2.0224,9.9200,1.3458,0.9542,-0.0116,0.954
HCP,128,6,random_broad,0.9000,12.8911,1.5934,13.0707,2.0895,0.1988,-0.0891,0.199,9.5800,2.0889,9.7880,1.0256,0.5330,-0.1264,0.533
HCP,128,6,random_broad,1.0000,12.6324,1.9254,13.0618,1.9993,0.0019,-0.2161,<0.01,9.2400,2.0254,9.8880,0.9969,0.0473,-0.4059,<0.05
HCP,128,6,adjusted_narrow,0.0000,11.4333,0.2776,12.6083,0.2531,0.0000,-4.5659,<0.0001,5.9800,0.1400,6.5760,0.2178,0.0000,-3.2557,<0.0001
HCP,128,6,adjusted_narrow,0.1000,11.0978,0.2914,12.4292,0.2536,0.0000,-5.1160,<0.0001,5.9800,0.1400,6.5480,0.2220,0.0000,-3.0603,<0.0001
HCP,128,6,adjusted_narrow,0.2000,10.9162,0.3266,12.2803,0.2608,0.0000,-4.9998,<0.0001,5.9400,0.2375,6.3720,0.2367,0.0000,-1.8222,<0.0001
HCP,128,6,adjusted_narrow,0.3000,10.7178,0.2869,12.0675,0.2548,0.0000,-5.1834,<0.0001,5.9400,0.2375,6.1760,0.2065,0.0000,-1.0606,<0.0001
HCP,128,6,adjusted_narrow,0.4000,10.5877,0.3262,11.8778,0.2671,0.0000,-4.6444,<0.0001,5.8000,0.4000,6.1960,0.1720,0.0000,-1.2862,<0.0001
HCP,128,6,adjusted_narrow,0.5000,10.5055,0.3011,11.7066,0.2792,0.0000,-4.2452,<0.0001,5.8600,0.3470,6.0720,0.1537,0.0002,-0.7900,<0.001
HCP,128,6,adjusted_narrow,0.6000,10.3761,0.2966,11.5409,0.2867,0.0000,-4.0388,<0.0001,5.8000,0.4472,6.0440,0.1402,0.0004,-0.7363,<0.001
HCP,128,6,adjusted_narrow,0.7000,10.3448,0.3040,11.3808,0.2858,0.0000,-3.5861,<0.0001,5.7400,0.4386,5.9840,0.0880,0.0002,-0.7713,<0.001
HCP,128,6,adjusted_narrow,0.8000,10.2526,0.2892,11.2372,0.2974,0.0000,-3.3260,<0.0001,5.7400,0.4386,5.9720,0.1059,0.0005,-0.7271,<0.001
HCP,128,6,adjusted_narrow,0.9000,10.0845,0.3031,11.1053,0.2965,0.0000,-3.4301,<0.0001,5.5800,0.5325,5.9760,0.0763,0.0000,-1.0410,<0.0001
HCP,128,6,adjusted_narrow,1.0000,10.4587,0.3293,11.2960,0.3518,0.0000,-2.4052,<0.0001,5.8200,0.3842,6.0680,0.1303,0.0000,-0.8645,<0.0001
HCP,128,6,adjusted_broad,0.0000,16.0071,1.3560,17.5618,1.5236,0.0000,-1.0385,<0.0001,13.0600,2.1671,14.9200,1.1614,0.0000,-1.0698,<0.0001
HCP,128,6,adjusted_broad,0.1000,13.7356,2.3776,13.9036,2.7533,0.3684,-0.0624,0.368,10.1200,2.3121,10.4840,1.3134,0.3403,-0.1936,0.340
HCP,128,6,adjusted_broad,0.2000,11.9022,1.8554,12.2258,2.3792,0.0426,-0.1407,<0.05,8.3200,1.5804,8.7960,1.0639,0.0834,-0.3533,0.083
HCP,128,6,adjusted_broad,0.3000,11.0713,2.0522,11.3815,2.0705,0.0306,-0.1500,<0.05,7.5600,1.7107,8.0440,0.6478,0.0670,-0.3742,0.067
HCP,128,6,adjusted_broad,0.4000,10.6219,1.5488,10.7706,1.6841,0.1971,-0.0895,0.197,7.3600,1.5590,7.4320,0.6454,0.7658,-0.0603,0.766
HCP,128,6,adjusted_broad,0.5000,10.5467,1.5502,10.4825,1.5983,0.5604,0.0404,0.560,7.0200,1.1746,7.2160,0.6822,0.3149,-0.2041,0.315
HCP,128,6,adjusted_broad,0.6000,9.7493,1.7192,10.0299,1.7070,0.0180,-0.1642,<0.05,6.5800,1.3578,6.8000,0.5685,0.2980,-0.2114,0.298
HCP,128,6,adjusted_broad,0.7000,9.6946,1.4704,9.8492,1.4419,0.1234,-0.1069,0.123,6.4600,1.2524,6.6440,0.4618,0.3369,-0.1949,0.337
HCP,128,6,adjusted_broad,0.8000,9.6289,1.4449,9.6138,1.6257,0.8913,0.0095,0.891,6.3600,0.9952,6.4480,0.5300,0.5861,-0.1104,0.586
HCP,128,6,adjusted_broad,0.9000,9.3929,1.4807,9.4028,1.5693,0.9266,-0.0064,0.927,6.2600,1.0735,6.3000,0.5689,0.8182,-0.0466,0.818
HCP,128,6,adjusted_broad,1.0000,8.1974,1.6049,8.5775,1.6967,0.0011,-0.2260,<0.01,5.5600,0.9200,5.7200,0.5122,0.2901,-0.2149,0.290
HCP,128,10,binary,0.0000,9.3487,0.1999,9.6583,0.1747,0.0000,-1.7281,<0.0001,4.9600,0.1960,4.9680,0.0733,0.7895,-0.0541,0.790
HCP,128,10,binary,0.1000,9.2408,0.1781,9.6390,0.1842,0.0000,-2.1741,<0.0001,4.9600,0.1960,4.9800,0.0600,0.4961,-0.1380,0.496
HCP,128,10,binary,0.2000,9.1510,0.2037,9.5935,0.1828,0.0000,-2.3730,<0.0001,5.0000,0.0000,4.9680,0.0835,0.0099,0.3831,<0.01
HCP,128,10,binary,0.3000,9.0922,0.1817,9.5167,0.1755,0.0000,-2.4047,<0.0001,5.0000,0.0000,4.9720,0.0801,0.0180,0.3496,<0.05
HCP,128,10,binary,0.4000,9.0182,0.1989,9.4539,0.1822,0.0000,-2.3541,<0.0001,4.9600,0.1960,4.9840,0.0543,0.4107,-0.1669,0.411
HCP,128,10,binary,0.5000,8.9694,0.1909,9.3707,0.1871,0.0000,-2.1373,<0.0001,5.0000,0.0000,4.9680,0.0733,0.0036,0.4364,<0.01
HCP,128,10,binary,0.6000,8.8801,0.1964,9.3110,0.1932,0.0000,-2.2243,<0.0001,4.9600,0.1960,4.9680,0.0733,0.7895,-0.0541,0.790
HCP,128,10,binary,0.7000,8.8660,0.2120,9.2365,0.1871,0.0000,-1.9357,<0.0001,4.9600,0.1960,4.9800,0.0600,0.4961,-0.1380,0.496
HCP,128,10,binary,0.8000,8.8203,0.1976,9.1600,0.2152,0.0000,-1.5992,<0.0001,4.9600,0.1960,4.9640,0.0768,0.8944,-0.0269,0.894
HCP,128,10,binary,0.9000,8.7440,0.2011,9.0935,0.1948,0.0000,-1.7843,<0.0001,4.9400,0.2375,4.9720,0.0694,0.3675,-0.1829,0.368
HCP,128,10,binary,1.0000,8.7392,0.1937,8.9967,0.2384,0.0000,-1.1120,<0.0001,4.9800,0.1400,4.9560,0.0920,0.3184,0.2026,0.318
HCP,128,10,random_narrow,0.0000,9.8532,0.1826,10.1454,0.1775,0.0000,-1.6386,<0.0001,5.0400,0.2800,5.1640,0.2066,0.0143,-0.5039,<0.05
HCP,128,10,random_narrow,0.1000,9.6902,0.1857,10.1028,0.1715,0.0000,-2.3721,<0.0001,5.0000,0.2000,5.1760,0.2025,0.0000,-0.8744,<0.0001
HCP,128,10,random_narrow,0.2000,9.6221,0.1960,10.0470,0.1752,0.0000,-2.3756,<0.0001,4.9800,0.1400,5.1400,0.1281,0.0000,-1.1926,<0.0001
HCP,128,10,random_narrow,0.3000,9.5120,0.1758,9.9720,0.1756,0.0000,-2.6189,<0.0001,4.9800,0.1400,5.0640,0.1411,0.0039,-0.5977,<0.01
HCP,128,10,random_narrow,0.4000,9.4930,0.2013,9.9050,0.1829,0.0000,-2.2146,<0.0001,4.9800,0.1400,5.0440,0.1219,0.0177,-0.4875,<0.05
HCP,128,10,random_narrow,0.5000,9.4408,0.2060,9.8317,0.1818,0.0000,-2.1014,<0.0001,4.9800,0.1400,5.0280,0.1132,0.0650,-0.3770,0.065
HCP,128,10,random_narrow,0.6000,9.3565,0.1982,9.7730,0.1817,0.0000,-2.2573,<0.0001,4.9600,0.1960,5.0320,0.1085,0.0267,-0.4546,<0.05
HCP,128,10,random_narrow,0.7000,9.3310,0.1951,9.6871,0.1768,0.0000,-1.9783,<0.0001,4.9600,0.1960,4.9720,0.1132,0.7113,-0.0750,0.711
HCP,128,10,random_narrow,0.8000,9.2610,0.2055,9.6360,0.1885,0.0000,-1.9597,<0.0001,4.9400,0.2375,4.9920,0.0796,0.1493,-0.2936,0.149
HCP,128,10,random_narrow,0.9000,9.2032,0.2103,9.5662,0.1903,0.0000,-1.8735,<0.0001,4.9800,0.1400,4.9720,0.0801,0.7292,0.0701,0.729
HCP,128,10,random_narrow,1.0000,9.1881,0.1866,9.4653,0.2020,0.0000,-1.3894,<0.0001,5.0000,0.0000,4.9720,0.0694,0.0068,0.4035,<0.01
HCP,128,10,random_broad,0.0000,15.8176,1.0334,16.2963,1.1026,0.0000,-0.4386,<0.0001,11.8400,1.5794,11.6600,0.6302,0.4605,0.1497,0.460
HCP,128,10,random_broad,0.1000,15.4740,1.1773,16.0232,1.4030,0.0000,-0.4014,<0.0001,11.1000,1.7234,11.4960,0.7676,0.1449,-0.2968,0.145
HCP,128,10,random_broad,0.2000,15.3445,0.9642,15.6282,1.8433,0.0180,-0.1641,<0.05,10.6400,1.2290,11.1240,0.9354,0.0306,-0.4432,<0.05
HCP,128,10,random_broad,0.3000,14.9633,1.3608,15.4234,1.6157,0.0000,-0.2919,<0.0001,10.2800,1.6497,10.9160,0.7695,0.0162,-0.4941,<0.05
HCP,128,10,random_broad,0.4000,14.6738,1.4408,14.9718,1.9639,0.0229,-0.1579,<0.05,10.0600,1.5285,10.6560,1.0237,0.0255,-0.4582,<0.05
HCP,128,10,random_broad,0.5000,14.5073,1.6283,14.7521,1.7592,0.0424,-0.1408,<0.05,10.2800,1.7781,10.4280,0.7590,0.5933,-0.1083,0.593
HCP,128,10,random_broad,0.6000,14.1605,1.3834,14.6095,1.7300,0.0001,-0.2677,<0.001,9.7200,1.4428,10.3040,0.6226,0.0107,-0.5256,<0.05
HCP,128,10,random_broad,0.7000,14.0997,1.5663,14.5346,1.6329,0.0001,-0.2681,<0.001,9.6000,1.3565,10.1800,0.7147,0.0094,-0.5350,<0.01
HCP,128,10,random_broad,0.8000,13.8734,1.5322,14.1626,1.8629,0.0215,-0.1596,<0.05,9.4400,1.3291,9.9320,0.6724,0.0229,-0.4671,<0.05
HCP,128,10,random_broad,0.9000,13.6908,1.6059,13.8424,1.8417,0.2259,-0.0840,0.226,9.2800,1.5237,9.6040,0.7456,0.1843,-0.2701,0.184
HCP,128,10,random_broad,1.0000,14.0053,1.3829,13.7101,1.8069,0.0147,0.1693,<0.05,9.4200,1.4013,9.5160,0.7495,0.6733,-0.0854,0.673
HCP,128,10,adjusted_narrow,0.0000,9.8531,0.1889,10.1421,0.1853,0.0000,-1.5539,<0.0001,4.9600,0.2800,5.1680,0.1974,0.0000,-0.8586,<0.0001
HCP,128,10,adjusted_narrow,0.1000,9.6908,0.1877,10.0948,0.1698,0.0000,-2.3370,<0.0001,5.0200,0.2441,5.1640,0.1863,0.0014,-0.6632,<0.01
HCP,128,10,adjusted_narrow,0.2000,9.5798,0.1823,10.0102,0.1772,0.0000,-2.4168,<0.0001,5.0000,0.0000,5.1160,0.1447,0.0000,-0.8015,<0.0001
HCP,128,10,adjusted_narrow,0.3000,9.4909,0.1855,9.9312,0.1789,0.0000,-2.4457,<0.0001,5.0000,0.0000,5.0400,0.1442,0.0580,-0.2774,0.058
HCP,128,10,adjusted_narrow,0.4000,9.4339,0.1850,9.8630,0.1810,0.0000,-2.3621,<0.0001,4.9600,0.1960,5.0640,0.1411,0.0033,-0.6091,<0.01
HCP,128,10,adjusted_narrow,0.5000,9.3642,0.1809,9.7634,0.1876,0.0000,-2.1402,<0.0001,4.9800,0.1400,5.0280,0.1132,0.0650,-0.3770,0.065
HCP,128,10,adjusted_narrow,0.6000,9.2857,0.1863,9.6886,0.1780,0.0000,-2.2462,<0.0001,4.9800,0.1400,5.0240,0.0950,0.0717,-0.3678,0.072
HCP,128,10,adjusted_narrow,0.7000,9.2352,0.1936,9.6006,0.1919,0.0000,-1.9008,<0.0001,4.9800,0.1400,4.9920,0.1129,0.6414,-0.0944,0.641
HCP,128,10,adjusted_narrow,0.8000,9.1675,0.1932,9.5309,0.1993,0.0000,-1.8320,<0.0001,4.9600,0.1960,4.9880,0.0739,0.3516,-0.1891,0.352
HCP,128,10,adjusted_narrow,0.9000,9.1010,0.2021,9.4511,0.2015,0.0000,-1.7367,<0.0001,4.9600,0.1960,5.0040,0.0631,0.1379,-0.3023,0.138
HCP,128,10,adjusted_narrow,1.0000,9.3901,0.2577,9.7067,0.2576,0.0000,-1.2289,<0.0001,4.9600,0.1960,5.1200,0.1600,0.0000,-0.8944,<0.0001
HCP,128,10,adjusted_broad,0.0000,15.7983,1.0614,16.2703,1.1211,0.0000,-0.4246,<0.0001,11.8400,1.5794,11.6600,0.6302,0.4605,0.1497,0.460
HCP,128,10,adjusted_broad,0.1000,14.3262,1.7892,14.5719,2.3399,0.1166,-0.1088,0.117,9.9800,1.7943,10.2120,1.0419,0.4357,-0.1581,0.436
HCP,128,10,adjusted_broad,0.2000,13.2458,1.9041,13.2435,2.5861,0.9894,0.0009,0.989,9.2000,1.6248,9.2760,1.1572,0.7903,-0.0539,0.790
HCP,128,10,adjusted_broad,0.3000,12.1822,1.8926,12.2279,2.1985,0.7589,-0.0213,0.759,8.1400,1.6249,8.3520,0.8967,0.4259,-0.1615,0.426
HCP,128,10,adjusted_broad,0.4000,11.7393,1.7666,11.4319,2.1566,0.0346,0.1466,<0.05,8.0200,1.5032,7.8560,0.9500,0.5201,0.1304,0.520
HCP,128,10,adjusted_broad,0.5000,11.1558,1.7877,11.0924,1.8532,0.6195,0.0344,0.620,7.4800,1.2368,7.4440,0.7159,0.8604,0.0356,0.860
HCP,128,10,adjusted_broad,0.6000,10.5269,1.5716,10.7749,1.6671,0.0305,-0.1501,<0.05,7.1000,1.4595,7.2440,0.6083,0.5253,-0.1288,0.525
HCP,128,10,adjusted_broad,0.7000,10.2121,1.3958,10.5302,1.4386,0.0014,-0.2222,<0.01,6.8200,1.4098,7.0280,0.4436,0.3270,-0.1990,0.327
HCP,128,10,adjusted_broad,0.8000,9.7979,1.4526,10.1614,1.5192,0.0005,-0.2410,<0.001,6.5000,1.1358,6.8000,0.4915,0.0929,-0.3428,0.093
HCP,128,10,adjusted_broad,0.9000,9.8320,1.5266,9.6614,1.6534,0.1321,0.1045,0.132,6.3800,1.1982,6.4240,0.4909,0.8125,-0.0481,0.812
HCP,128,10,adjusted_broad,1.0000,8.9598,1.4191,8.4731,1.6269,0.0000,0.3053,<0.0001,5.9600,0.9156,5.7000,0.4441,0.0768,0.3613,0.077
HCP,256,6,binary,0.0000,11.0316,0.2150,12.7168,0.1646,0.0000,-9.6852,<0.0001,5.9000,0.3000,6.3560,0.2165,0.0000,-1.7432,<0.0001
HCP,256,6,binary,0.1000,10.7149,0.2598,12.6063,0.1744,0.0000,-9.8891,<0.0001,5.7400,0.4386,6.2560,0.2041,0.0000,-1.5083,<0.0001
HCP,256,6,binary,0.2000,10.5429,0.2516,12.4112,0.1668,0.0000,-10.1738,<0.0001,5.5200,0.5381,6.1360,0.1895,0.0000,-1.5269,<0.0001
HCP,256,6,binary,0.3000,10.4245,0.2529,12.1988,0.1825,0.0000,-9.0534,<0.0001,5.6000,0.5292,6.0640,0.1520,0.0000,-1.1919,<0.0001
HCP,256,6,binary,0.4000,10.3822,0.2336,12.0052,0.1857,0.0000,-8.3466,<0.0001,5.6600,0.4737,6.0320,0.1157,0.0000,-1.0789,<0.0001
HCP,256,6,binary,0.5000,10.2310,0.2117,11.7857,0.1989,0.0000,-7.7326,<0.0001,5.4600,0.4984,6.0040,0.1019,0.0000,-1.5123,<0.0001
HCP,256,6,binary,0.6000,10.1412,0.2032,11.5907,0.2077,0.0000,-7.0024,<0.0001,5.4800,0.4996,5.9920,0.0688,0.0000,-1.4358,<0.0001
HCP,256,6,binary,0.7000,10.0358,0.2246,11.3826,0.2145,0.0000,-6.2287,<0.0001,5.4400,0.4964,5.9760,0.0650,0.0000,-1.5141,<0.0001
HCP,256,6,binary,0.8000,9.9720,0.2495,11.1888,0.2209,0.0000,-5.3853,<0.0001,5.4200,0.5325,5.9800,0.0721,0.0000,-1.4737,<0.0001
HCP,256,6,binary,0.9000,9.8806,0.2378,10.9772,0.2356,0.0000,-4.6469,<0.0001,5.1600,0.4630,5.9840,0.0543,0.0000,-2.4996,<0.0001
HCP,256,6,binary,1.0000,9.8627,0.2369,10.7748,0.2381,0.0000,-3.8340,<0.0001,5.3400,0.5142,5.9720,0.0801,0.0000,-1.7175,<0.0001
HCP,256,6,random_narrow,0.0000,11.5503,0.2365,13.3154,0.1934,0.0000,-8.7735,<0.0001,5.9200,0.2713,6.8800,0.1442,0.0000,-4.4188,<0.0001
HCP,256,6,random_narrow,0.1000,11.2132,0.2814,13.1638,0.1918,0.0000,-9.3154,<0.0001,5.9200,0.2713,6.8520,0.1590,0.0000,-4.1912,<0.0001
HCP,256,6,random_narrow,0.2000,11.0035,0.2808,12.9505,0.2002,0.0000,-9.0280,<0.0001,5.9000,0.3000,6.7280,0.1908,0.0000,-3.2934,<0.0001
HCP,256,6,random_narrow,0.3000,10.8688,0.2865,12.7444,0.2063,0.0000,-8.4612,<0.0001,5.8000,0.4000,6.5640,0.2423,0.0000,-2.3104,<0.0001
HCP,256,6,random_narrow,0.4000,10.7994,0.2801,12.5365,0.2104,0.0000,-7.7739,<0.0001,5.8000,0.4000,6.4840,0.2403,0.0000,-2.0730,<0.0001
HCP,256,6,random_narrow,0.5000,10.6532,0.2298,12.3147,0.2163,0.0000,-7.6002,<0.0001,5.6000,0.4899,6.3200,0.2433,0.0000,-1.8615,<0.0001
HCP,256,6,random_narrow,0.6000,10.5388,0.2461,12.0921,0.2186,0.0000,-6.9514,<0.0001,5.7200,0.4490,6.1920,0.1917,0.0000,-1.3673,<0.0001
HCP,256,6,random_narrow,0.7000,10.4232,0.2487,11.8825,0.2280,0.0000,-6.3019,<0.0001,5.7000,0.4583,6.1360,0.1895,0.0000,-1.2434,<0.0001
HCP,256,6,random_narrow,0.8000,10.3422,0.2718,11.6837,0.2390,0.0000,-5.4811,<0.0001,5.7200,0.4490,6.0520,0.1253,0.0000,-1.0072,<0.0001
HCP,256,6,random_narrow,0.9000,10.2230,0.2551,11.4573,0.2453,0.0000,-4.9988,<0.0001,5.3800,0.5963,5.9960,0.0747,0.0000,-1.4495,<0.0001
HCP,256,6,random_narrow,1.0000,10.1948,0.2483,11.2725,0.2514,0.0000,-4.2947,<0.0001,5.6400,0.4800,5.9680,0.1157,0.0000,-0.9395,<0.0001
HCP,256,6,random_broad,0.0000,17.6293,1.0872,19.9304,1.7743,0.0000,-1.3700,<0.0001,14.4600,2.5156,19.1680,1.4617,0.0000,-2.2884,<0.0001
HCP,256,6,random_broad,0.1000,16.4781,2.0831,18.4810,2.6614,0.0000,-0.7780,<0.0001,13.0200,2.7748,16.9400,1.5961,0.0000,-1.7318,<0.0001
HCP,256,6,random_broad,0.2000,15.9117,2.1284,16.5227,3.3597,0.0058,-0.1916,<0.01,13.2200,3.1323,14.0240,1.8268,0.1239,-0.3136,0.124
HCP,256,6,random_broad,0.3000,14.5443,2.7914,16.4312,3.1378,0.0000,-0.6121,<0.0001,11.2800,2.8847,14.1120,1.7827,0.0000,-1.1811,<0.0001
HCP,256,6,random_broad,0.4000,14.8489,2.2241,15.0283,3.0249,0.3736,-0.0617,0.374,11.6000,2.6382,12.4800,1.6297,0.0498,-0.4013,<0.05
HCP,256,6,random_broad,0.5000,14.2112,2.1199,14.3992,2.9180,0.3329,-0.0671,0.333,11.1600,2.1667,11.6240,1.7703,0.2485,-0.2345,0.249
HCP,256,6,random_broad,0.6000,13.6937,2.2315,13.9445,2.8947,0.1958,-0.0897,0.196,10.3200,2.5802,11.2600,1.7220,0.0364,-0.4285,<0.05
HCP,256,6,random_broad,0.7000,13.5508,2.2482,13.3592,2.8367,0.3148,0.0697,0.315,10.4400,2.5781,10.6920,1.5586,0.5595,-0.1183,0.560
HCP,256,6,random_broad,0.8000,13.2784,1.9725,13.1995,2.4447,0.6316,0.0332,0.632,10.1000,2.3345,10.6280,1.2528,0.1662,-0.2818,0.166
HCP,256,6,random_broad,0.9000,13.1910,1.9493,12.6319,2.1935,0.0002,0.2595,<0.001,10.1400,2.6078,9.8920,1.3858,0.5580,0.1188,0.558
